# plut this data with command: splot "streams.dat" u 1:2:3 w lines
# X      Y      Z
0.650000, 0.650000, 0.100000
0.636923, 0.663077, 0.100000
0.623583, 0.675890, 0.100000
0.609986, 0.688435, 0.100000
0.596136, 0.700707, 0.100000
0.582039, 0.712700, 0.100000
0.567702, 0.724409, 0.100000
0.553128, 0.735830, 0.100000
0.538325, 0.746958, 0.100000
0.523298, 0.757788, 0.100000
0.508053, 0.768315, 0.100000
0.492597, 0.778536, 0.100000
0.476934, 0.788446, 0.100000
0.461073, 0.798040, 0.100000
0.445018, 0.807316, 0.100000
0.428777, 0.816268, 0.100000
0.412356, 0.824894, 0.100000
0.395762, 0.833190, 0.100000
0.379000, 0.841151, 0.100000
0.362079, 0.848776, 0.100000
0.345004, 0.856060, 0.100000
0.327782, 0.863000, 0.100000
0.310421, 0.869594, 0.100000
0.292928, 0.875839, 0.100000
0.275309, 0.881732, 0.100000
0.257571, 0.887270, 0.100000
0.239722, 0.892452, 0.100000
0.221769, 0.897274, 0.100000
0.203718, 0.901735, 0.100000
0.185579, 0.905833, 0.100000
0.167356, 0.909567, 0.100000
0.149059, 0.912933, 0.100000
0.130694, 0.915932, 0.100000
0.112269, 0.918561, 0.100000
0.093790, 0.920819, 0.100000
0.075267, 0.922706, 0.100000
0.056705, 0.924220, 0.100000
0.038113, 0.925361, 0.100000
0.019499, 0.926127, 0.100000
0.000869, 0.926520, 0.100000
-0.017769, 0.926537, 0.100000
-0.036408, 0.926180, 0.100000
-0.055039, 0.925447, 0.100000
-0.073655, 0.924340, 0.100000
-0.092249, 0.922859, 0.100000
-0.110813, 0.921003, 0.100000
-0.129340, 0.918774, 0.100000
-0.147822, 0.916172, 0.100000
-0.166252, 0.913198, 0.100000
-0.184621, 0.909854, 0.100000
-0.202924, 0.906140, 0.100000
-0.221151, 0.902058, 0.100000
-0.239297, 0.897610, 0.100000
-0.257352, 0.892796, 0.100000
-0.275311, 0.887619, 0.100000
-0.293166, 0.882082, 0.100000
-0.310910, 0.876184, 0.100000
-0.328535, 0.869930, 0.100000
-0.346033, 0.863322, 0.100000
-0.363399, 0.856361, 0.100000
-0.380625, 0.849051, 0.100000
-0.397704, 0.841395, 0.100000
-0.414629, 0.833395, 0.100000
-0.431393, 0.825055, 0.100000
-0.447989, 0.816377, 0.100000
-0.464410, 0.807366, 0.100000
-0.480650, 0.798024, 0.100000
-0.496702, 0.788356, 0.100000
-0.512560, 0.778365, 0.100000
-0.528217, 0.768055, 0.100000
-0.543666, 0.757430, 0.100000
-0.558901, 0.746494, 0.100000
-0.573917, 0.735252, 0.100000
-0.588706, 0.723708, 0.100000
-0.603263, 0.711867, 0.100000
-0.617582, 0.699732, 0.100000
-0.631657, 0.687310, 0.100000
-0.645482, 0.674604, 0.100000
-0.659051, 0.661621, 0.100000
-0.672359, 0.648365, 0.100000
-0.685400, 0.634841, 0.100000
-0.698170, 0.621054, 0.100000
-0.710662, 0.607011, 0.100000
-0.722871, 0.592717, 0.100000
-0.734793, 0.578177, 0.100000
-0.746423, 0.563397, 0.100000
-0.757755, 0.548384, 0.100000
-0.768785, 0.533142, 0.100000
-0.779509, 0.517679, 0.100000
-0.789921, 0.502000, 0.100000
-0.800018, 0.486112, 0.100000
-0.809796, 0.470020, 0.100000
-0.819250, 0.453732, 0.100000
-0.828376, 0.437254, 0.100000
-0.837171, 0.420592, 0.100000
-0.845630, 0.403754, 0.100000
-0.853751, 0.386745, 0.100000
-0.861530, 0.369573, 0.100000
-0.868964, 0.352245, 0.100000
-0.876048, 0.334767, 0.100000
-0.882782, 0.317147, 0.100000
-0.889161, 0.299391, 0.100000
-0.895182, 0.281507, 0.100000
-0.900844, 0.263502, 0.100000
-0.906144, 0.245383, 0.100000
-0.911080, 0.227158, 0.100000
-0.915649, 0.208833, 0.100000
-0.919849, 0.190417, 0.100000
-0.923679, 0.171916, 0.100000
-0.927136, 0.153338, 0.100000
-0.930220, 0.134690, 0.100000
-0.932930, 0.115981, 0.100000
-0.935262, 0.097217, 0.100000
-0.937218, 0.078406, 0.100000
-0.938794, 0.059556, 0.100000
-0.939992, 0.040675, 0.100000
-0.940810, 0.021769, 0.100000
-0.941248, 0.002847, 0.100000
