# X      Y      Z
0.650000, 0.650000, 0.100000
0.256377, 0.882659, 0.100000
-0.200593, 0.896881, 0.100000
-0.417450, 0.818758, 0.100000
-0.516832, 0.759943, 0.100000
-0.608054, 0.689130, 0.100000
-0.689675, 0.607435, 0.100000
-0.760406, 0.516150, 0.100000
-0.819132, 0.416716, 0.100000
-0.864924, 0.310701, 0.100000
-0.897060, 0.199781, 0.100000
-0.915032, 0.085707, 0.100000
-0.918556, -0.029720, 0.100000


0.300000, 0.300000, 0.100000
0.113934, 0.408626, 0.100000
-0.101471, 0.411844, 0.100000
-0.202763, 0.372556, 0.100000
-0.248808, 0.343519, 0.100000
-0.290755, 0.308824, 0.100000
-0.327912, 0.269043, 0.100000
-0.359669, 0.224830, 0.100000
-0.385502, 0.176914, 0.100000
-0.404986, 0.126085, 0.100000
-0.417798, 0.073178, 0.100000
-0.423730, 0.019066, 0.100000
-0.422682, -0.035359, 0.100000


0.500000, 0.000000, 0.000000
0.438802, 0.239583, 0.000000
0.270294, 0.420519, 0.000000
0.157857, 0.474316, 0.000000
0.097490, 0.490296, 0.000000
0.035602, 0.498625, 0.000000
-0.026841, 0.499173, 0.000000
-0.088866, 0.491932, 0.000000
-0.149504, 0.477014, 0.000000
-0.207809, 0.454653, 0.000000
-0.262871, 0.425197, 0.000000
-0.313831, 0.389106, 0.000000
-0.359894, 0.346944, 0.000000


0.666667, 0.000000, 0.000000
0.585069, 0.319444, 0.000000
0.360392, 0.560692, 0.000000
0.210476, 0.632421, 0.000000
0.129987, 0.653727, 0.000000
0.047470, 0.664833, 0.000000
-0.035788, 0.665564, 0.000000
-0.118488, 0.655909, 0.000000
-0.199339, 0.636019, 0.000000
-0.277079, 0.606204, 0.000000
-0.350495, 0.566930, 0.000000
-0.418442, 0.518808, 0.000000
-0.479859, 0.462591, 0.000000


0.833333, 0.000000, 0.000000
0.731337, 0.399306, 0.000000
0.450490, 0.700864, 0.000000
0.263095, 0.790526, 0.000000
0.162484, 0.817159, 0.000000
0.059337, 0.831041, 0.000000
-0.044736, 0.831955, 0.000000
-0.148110, 0.819886, 0.000000
-0.249173, 0.795024, 0.000000
-0.346348, 0.757755, 0.000000
-0.438119, 0.708662, 0.000000
-0.523052, 0.648510, 0.000000
-0.599824, 0.578239, 0.000000


