# plut this data with command: splot "streams.dat" u 1:2:3 w lines
# X      Y      Z
0.650000, 0.650000, 0.100000
0.636793, 0.662944, 0.100000
0.623328, 0.675620, 0.100000
0.609610, 0.688023, 0.100000
0.595646, 0.700147, 0.100000
0.581441, 0.711988, 0.100000
0.567001, 0.723540, 0.100000
0.552331, 0.734800, 0.100000
0.537437, 0.745762, 0.100000
0.522326, 0.756423, 0.100000
0.507004, 0.766777, 0.100000
0.491476, 0.776821, 0.100000
0.475750, 0.786551, 0.100000
0.459831, 0.795962, 0.100000
0.443725, 0.805051, 0.100000
0.427441, 0.813815, 0.100000
0.410983, 0.822249, 0.100000
0.394359, 0.830350, 0.100000
0.377575, 0.838115, 0.100000
0.360639, 0.845541, 0.100000
0.343557, 0.852625, 0.100000
0.326335, 0.859363, 0.100000
0.308982, 0.865754, 0.100000
0.291503, 0.871795, 0.100000
0.273906, 0.877482, 0.100000
0.256199, 0.882815, 0.100000
0.238388, 0.887790, 0.100000
0.220480, 0.892406, 0.100000
0.202483, 0.896661, 0.100000
0.184405, 0.900553, 0.100000
0.166251, 0.904080, 0.100000
0.148031, 0.907241, 0.100000
0.129750, 0.910036, 0.100000
0.111417, 0.912462, 0.100000
0.093039, 0.914518, 0.100000
0.074623, 0.916205, 0.100000
0.056177, 0.917521, 0.100000
0.037708, 0.918465, 0.100000
0.019224, 0.919038, 0.100000
0.000732, 0.919239, 0.100000
-0.017760, 0.919067, 0.100000
-0.036245, 0.918524, 0.100000
-0.054715, 0.917609, 0.100000
-0.073163, 0.916323, 0.100000
-0.091582, 0.914665, 0.100000
-0.109963, 0.912638, 0.100000
-0.128300, 0.910241, 0.100000
-0.146585, 0.907476, 0.100000
-0.164811, 0.904344, 0.100000
-0.182970, 0.900845, 0.100000
-0.201055, 0.896982, 0.100000
-0.219059, 0.892756, 0.100000
-0.236974, 0.888169, 0.100000
-0.254793, 0.883222, 0.100000
-0.272509, 0.877918, 0.100000
-0.290114, 0.872258, 0.100000
-0.307602, 0.866245, 0.100000
-0.324966, 0.859882, 0.100000
-0.342198, 0.853171, 0.100000
-0.359292, 0.846114, 0.100000
-0.376240, 0.838715, 0.100000
-0.393036, 0.830977, 0.100000
-0.409673, 0.822902, 0.100000
-0.426144, 0.814494, 0.100000
-0.442443, 0.805757, 0.100000
-0.458562, 0.796694, 0.100000
-0.474496, 0.787308, 0.100000
-0.490238, 0.777603, 0.100000
-0.505782, 0.767584, 0.100000
-0.521121, 0.757254, 0.100000
-0.536249, 0.746617, 0.100000
-0.551160, 0.735679, 0.100000
-0.565848, 0.724442, 0.100000
-0.580306, 0.712913, 0.100000
-0.594530, 0.701095, 0.100000
-0.608514, 0.688993, 0.100000
-0.622251, 0.676612, 0.100000
-0.635736, 0.663958, 0.100000
-0.648964, 0.651034, 0.100000
-0.661929, 0.637848, 0.100000
-0.674627, 0.624403, 0.100000
-0.687051, 0.610705, 0.100000
-0.699197, 0.596761, 0.100000
-0.711061, 0.582574, 0.100000
-0.722636, 0.568152, 0.100000
-0.733919, 0.553500, 0.100000
-0.744905, 0.538624, 0.100000
-0.755590, 0.523530, 0.100000
-0.765969, 0.508224, 0.100000
-0.776037, 0.492713, 0.100000
-0.785792, 0.477002, 0.100000
-0.795229, 0.461098, 0.100000
-0.804344, 0.445007, 0.100000
-0.813133, 0.428737, 0.100000
-0.821593, 0.412292, 0.100000
-0.829721, 0.395681, 0.100000
-0.837513, 0.378910, 0.100000
-0.844966, 0.361985, 0.100000
-0.852076, 0.344914, 0.100000
-0.858843, 0.327703, 0.100000
-0.865261, 0.310360, 0.100000
-0.871329, 0.292891, 0.100000
-0.877045, 0.275304, 0.100000
-0.882406, 0.257605, 0.100000
-0.887409, 0.239802, 0.100000
-0.892054, 0.221901, 0.100000
-0.896337, 0.203911, 0.100000
-0.900258, 0.185839, 0.100000
-0.903814, 0.167691, 0.100000
-0.907004, 0.149475, 0.100000
-0.909828, 0.131199, 0.100000
-0.912283, 0.112870, 0.100000
-0.914369, 0.094495, 0.100000
-0.916085, 0.076082, 0.100000
-0.917430, 0.057638, 0.100000
-0.918404, 0.039171, 0.100000
-0.919006, 0.020688, 0.100000
-0.919236, 0.002196, 0.100000
-0.919094, -0.016296, 0.100000
-0.918581, -0.034782, 0.100000
-0.917695, -0.053254, 0.100000
-0.916438, -0.071704, 0.100000
-0.914810, -0.090125, 0.100000
-0.912812, -0.108510, 0.100000
-0.910444, -0.126850, 0.100000
-0.907708, -0.145140, 0.100000
-0.904605, -0.163371, 0.100000
-0.901135, -0.181535, 0.100000
-0.897301, -0.199626, 0.100000
-0.893104, -0.217636, 0.100000
-0.888545, -0.235559, 0.100000
-0.883626, -0.253386, 0.100000
-0.878350, -0.271110, 0.100000
-0.872719, -0.288724, 0.100000
-0.866734, -0.306222, 0.100000
-0.860398, -0.323596, 0.100000
-0.853715, -0.340839, 0.100000
-0.846685, -0.357944, 0.100000
-0.839313, -0.374904, 0.100000
-0.831602, -0.391712, 0.100000
-0.823554, -0.408362, 0.100000
-0.815172, -0.424846, 0.100000
-0.806461, -0.441159, 0.100000
-0.797423, -0.457293, 0.100000
-0.788062, -0.473242, 0.100000
-0.778383, -0.488999, 0.100000
-0.768388, -0.504559, 0.100000
-0.758083, -0.519914, 0.100000
-0.747470, -0.535059, 0.100000
-0.736555, -0.549987, 0.100000
-0.725343, -0.564693, 0.100000
-0.713836, -0.579170, 0.100000
-0.702041, -0.593413, 0.100000
-0.689961, -0.607415, 0.100000
-0.677602, -0.621172, 0.100000
-0.664969, -0.634678, 0.100000
-0.652067, -0.647926, 0.100000
-0.638901, -0.660912, 0.100000
-0.625476, -0.673631, 0.100000
-0.611799, -0.686077, 0.100000
-0.597873, -0.698246, 0.100000
-0.583706, -0.710132, 0.100000
-0.569302, -0.721730, 0.100000
-0.554668, -0.733037, 0.100000
-0.539810, -0.744046, 0.100000
-0.524733, -0.754755, 0.100000
-0.509444, -0.765158, 0.100000
-0.493948, -0.775252, 0.100000
-0.478253, -0.785031, 0.100000
-0.462364, -0.794493, 0.100000
-0.446288, -0.803634, 0.100000
-0.430031, -0.812449, 0.100000
-0.413600, -0.820935, 0.100000
-0.397002, -0.829089, 0.100000
-0.380243, -0.836908, 0.100000
-0.363330, -0.844388, 0.100000
-0.346271, -0.851526, 0.100000
-0.329071, -0.858319, 0.100000
-0.311738, -0.864766, 0.100000
-0.294278, -0.870862, 0.100000
-0.276700, -0.876605, 0.100000
-0.259010, -0.881994, 0.100000
-0.241215, -0.887026, 0.100000
-0.223322, -0.891699, 0.100000
-0.205339, -0.896011, 0.100000
-0.187272, -0.899961, 0.100000
-0.169130, -0.903546, 0.100000
-0.150920, -0.906765, 0.100000
-0.132648, -0.909618, 0.100000
-0.114323, -0.912102, 0.100000
-0.095951, -0.914217, 0.100000
-0.077541, -0.915963, 0.100000
-0.059099, -0.917337, 0.100000
-0.040633, -0.918340, 0.100000
-0.022151, -0.918972, 0.100000
-0.003660, -0.919231, 0.100000
0.014833, -0.919119, 0.100000
0.033319, -0.918635, 0.100000
0.051792, -0.917779, 0.100000
0.070244, -0.916551, 0.100000
0.088668, -0.914952, 0.100000
0.107056, -0.912984, 0.100000
0.125400, -0.910645, 0.100000
0.143694, -0.907938, 0.100000
0.161930, -0.904864, 0.100000
0.180100, -0.901423, 0.100000
0.198197, -0.897618, 0.100000
0.216214, -0.893449, 0.100000
0.234143, -0.888919, 0.100000
0.251978, -0.884029, 0.100000
0.269711, -0.878781, 0.100000
0.287334, -0.873178, 0.100000
0.304842, -0.867221, 0.100000
0.322225, -0.860913, 0.100000
0.339479, -0.854256, 0.100000
0.356595, -0.847254, 0.100000
0.373567, -0.839909, 0.100000
0.390387, -0.832225, 0.100000
0.407050, -0.824203, 0.100000
0.423548, -0.815848, 0.100000
0.439874, -0.807162, 0.100000
0.456022, -0.798150, 0.100000
0.471986, -0.788815, 0.100000
0.487759, -0.779160, 0.100000
0.503334, -0.769191, 0.100000
0.518706, -0.758910, 0.100000
0.533868, -0.748321, 0.100000
0.548814, -0.737430, 0.100000
0.563537, -0.726241, 0.100000
0.578033, -0.714757, 0.100000
0.592294, -0.702985, 0.100000
0.606316, -0.690928, 0.100000
0.620092, -0.678591, 0.100000
0.633618, -0.665979, 0.100000
0.646887, -0.653098, 0.100000
0.659894, -0.639953, 0.100000
0.672634, -0.626548, 0.100000
0.685102, -0.612890, 0.100000
0.697293, -0.598984, 0.100000
0.709201, -0.584836, 0.100000
0.720823, -0.570451, 0.100000
0.732152, -0.555835, 0.100000
0.743186, -0.540994, 0.100000
0.753918, -0.525934, 0.100000
0.764346, -0.510661, 0.100000
0.774464, -0.495182, 0.100000
0.784269, -0.479502, 0.100000
0.793756, -0.463628, 0.100000
0.802922, -0.447567, 0.100000
0.811763, -0.431324, 0.100000
0.820275, -0.414907, 0.100000
0.828456, -0.398322, 0.100000
0.836301, -0.381575, 0.100000
0.843808, -0.364675, 0.100000
0.850973, -0.347626, 0.100000
0.857794, -0.330437, 0.100000
0.864268, -0.313114, 0.100000
0.870392, -0.295665, 0.100000
0.876163, -0.278096, 0.100000
0.881580, -0.260414, 0.100000
0.886641, -0.242627, 0.100000
0.891342, -0.224742, 0.100000
0.895683, -0.206765, 0.100000
0.899661, -0.188705, 0.100000
0.903275, -0.170569, 0.100000
0.906524, -0.152364, 0.100000
0.909405, -0.134097, 0.100000
0.911919, -0.115775, 0.100000
0.914063, -0.097407, 0.100000
0.915838, -0.078999, 0.100000
0.917242, -0.060560, 0.100000
0.918274, -0.042096, 0.100000
0.918935, -0.023615, 0.100000
0.919224, -0.005124, 0.100000
0.919141, 0.013369, 0.100000
0.918686, 0.031856, 0.100000
0.917860, 0.050330, 0.100000
0.916662, 0.068784, 0.100000
0.915092, 0.087211, 0.100000
0.913153, 0.105602, 0.100000
0.910844, 0.123950, 0.100000
0.908166, 0.142248, 0.100000
0.905120, 0.160488, 0.100000
0.901709, 0.178664, 0.100000
0.897932, 0.196767, 0.100000
0.893792, 0.214791, 0.100000
0.889290, 0.232727, 0.100000
0.884429, 0.250570, 0.100000
0.879209, 0.268311, 0.100000
0.873634, 0.285943, 0.100000
0.867705, 0.303460, 0.100000
0.861425, 0.320854, 0.100000
0.854796, 0.338118, 0.100000
0.847821, 0.355245, 0.100000
0.840503, 0.372228, 0.100000
0.832845, 0.389061, 0.100000
0.824850, 0.405736, 0.100000
0.816521, 0.422248, 0.100000
0.807862, 0.438588, 0.100000
0.798875, 0.454750, 0.100000
0.789565, 0.470729, 0.100000
0.779936, 0.486517, 0.100000
0.769991, 0.502108, 0.100000
0.759735, 0.517496, 0.100000
0.749171, 0.532675, 0.100000
0.738303, 0.547638, 0.100000
0.727137, 0.562379, 0.100000
0.715677, 0.576893, 0.100000
0.703927, 0.591173, 0.100000
0.691892, 0.605214, 0.100000
0.679577, 0.619011, 0.100000
0.666987, 0.632556, 0.100000
0.654128, 0.645846, 0.100000
